trial,odour,conc,absamp,linearhex,percent,normalized,gb,humid,temp,dewp,hour,min
16,Methyl Palmitate,1,217.407,252.1390817,86.22503046,84.02439586,Bad,92.76838029,10.59264788,9.446323942,2453.9147,53.9147
16,Methyl Palmitate,10,288.147,248.2693777,116.0622396,113.8393328,Good,92.80651402,10.57739439,9.438697196,2455.0422,55.0422
16,2-Nonanal,0.01,330.887,243.0711039,136.1276576,126.5395425,Good,92.85774005,10.55690398,9.42845199,2456.5568,56.5568
16,2-Nonanal,0.1,305.618,239.5542207,127.5777981,121.6164556,Good,92.89239693,10.54304123,9.421520614,2457.5815,57.5815
16,2-Nonanal,1,163.116,236.1632961,69.06915795,55.21757761,Bad,92.92581256,10.52967498,9.414837488,2458.5695,58.5695
16,2-Nonanal,1,326.904,231.7832373,141.0386721,129.0974606,Good,92.96897555,10.51240978,9.406204891,2459.8457,59.8457
16,2-Nonanal,10,342.957,228.6349627,150.0019927,133.334219,Good,93,10.5,9.4,100.763,60.763
16,Heptacosane,0.01,231.873,224.0668243,103.4838606,103.3665738,Good,93.01773035,10.48936179,9.392907858,102.094,62.094
16,Heptacosane,0.1,366.196,220.6855095,165.9356796,139.7356854,Good,93.03085428,10.48148743,9.387658288,103.0792,63.0792
16,Heptacosane,1,262.375,217.1579869,120.8221736,117.2337353,Good,93.04454568,10.47327259,9.382181726,104.107,64.107
16,Heptacosane,10,324.524,213.898512,151.7186805,134.0885383,Good,93.05719671,10.46568197,9.377121315,105.0567,65.0567
16,Dodecyl Aldehyde,0.01,168.732,208.8189892,80.80299624,76.24221298,Good,93.07691191,10.45385286,9.369235237,106.5367,66.5367
16,Dodecyl Aldehyde,0.1,233.353,204.5734691,114.0680661,112.3330452,Good,93.09339008,10.44396595,9.362643968,107.7737,67.7737
16,Dodecyl Aldehyde,1,327.484,201.9135838,162.1901775,138.3439851,Good,93.10371392,10.43777165,9.358514433,108.5487,68.5487
16,Dodecyl Aldehyde,10,385.757,198.275204,194.5563501,148.6010094,Good,93.11783559,10.42929865,9.352865763,109.6088,69.6088
16,Hexane,0,192.535,192.535,100,100,Good,93.14011509,10.41593094,9.343953962,111.2813,71.2813
16,Methyl Palmitate,0.01,297.913,198.8168037,149.8429682,133.2634683,Good,93.15582597,10.40650442,9.337669611,112.4607,72.4607
16,Methyl Palmitate,0.1,359.329,203.8320203,176.2868265,143.2742639,Good,93.1683691,10.39897854,9.33265236,113.4023,73.4023
16,Methyl Palmitate,1,312.943,209.688255,149.242026,132.994745,Good,93.18301563,10.39019062,9.32679375,114.5018,74.5018
16,Methyl Palmitate,10,333.679,215.1364973,155.1010657,135.5259104,Good,93.19664176,10.38201495,9.321343297,115.5247,75.5247
16,Geraniol,0.01,305.664,224.886236,135.9193899,126.42698,Good,93.22102599,10.36738441,9.311589604,117.3552,77.3552
16,Geraniol,0.1,353.058,230.5959982,153.1067333,134.6860861,Good,93.23530618,10.35881629,9.305877526,118.4272,78.4272
16,Geraniol,1,330.109,235.7347842,140.0340646,128.5888042,Good,93.24815836,10.35110498,9.300736656,119.392,79.392
16,Geraniol,10,280.35,241.1180461,116.2708493,113.9939197,Good,93.26162197,10.34302682,9.29535121,120.4027,80.4027
16,Ethyl Palmitate,0.01,243.82,249.7284954,97.63403236,97.57669781,Good,93.28315683,10.3301059,9.286737268,122.0193,82.0193
16,Ethyl Palmitate,0.1,379.471,255.7258763,148.3897545,132.6099027,Good,93.29815636,10.32110618,9.280737455,123.1453,83.1453
16,Ethyl Palmitate,1,327.606,260.9466869,125.5451847,120.347403,Good,93.31121368,10.31327179,9.275514527,124.1255,84.1255
16,Ethyl Palmitate,10,197.495,266.5429996,74.09498666,65.03810243,Bad,93.32521014,10.30487392,9.269915944,125.1762,85.1762
16,Ethyl Palmitate,10,332.84,271.1688657,122.7427047,118.5287629,Good,93.3367795,10.2979323,9.265288202,126.0447,86.0447
16,Palmitic Acid,10,310.364,279.1987515,111.1623882,110.0415153,Good,93.35686235,10.28588259,9.257255059,127.5523,87.5523
16,Hexane,0,287.659,287.659,100,100,Good,93.37802155,10.27318707,9.248791379,129.1407,89.1407
16,Methyl Palmitate,0.01,257.874,292.4851416,88.16652996,86.57827404,Bad,93.39712132,10.26172721,9.241151474,130.5745,90.5745
16,Methyl Palmitate,0.01,331.528,298.538856,111.0502011,109.9506358,Good,93.42107927,10.24735244,9.231568291,132.373,92.373
16,Methyl Palmitate,0.1,245.575,302.5433619,81.17018283,76.80205155,Good,93.43692736,10.23784358,9.225229056,133.5627,93.5627
16,Methyl Palmitate,0.1,177.994,305.6555467,58.23352526,28.27761234,Bad,93.44924403,10.23045358,9.220302388,134.4873,94.4873
16,Methyl Palmitate,1,388.229,308.8700573,125.6933104,120.4412712,Good,93.46196566,10.22282061,9.215213737,135.4423,95.4423
16,Methyl Palmitate,10,340.82,312.3073957,109.1296603,108.3658835,Good,93.47556914,10.21465851,9.209772343,136.4635,96.4635
16,Butyric Acid,0.01,357.62,317.6451662,112.5847449,111.1780196,Good,93.49669371,10.20198377,9.201322517,138.0493,98.0493
16,Butyric Acid,0.1,330.49,321.0952953,102.9258307,102.8426593,Good,93.51034781,10.19379131,9.195860875,139.0743,99.0743
16,Butyric Acid,1,306.229,324.2347445,94.44669493,94.12017004,Good,93.52277238,10.18633657,9.190891047,140.007,100.007
16,Butyric Acid,10,320.312,327.5569664,97.78818125,97.7381533,Good,93.53592029,10.17844783,9.185631885,140.994,100.994
16,2-Heptanone,0.01,281.387,333.0334152,84.49212216,81.6457707,Good,93.55759368,10.16544379,9.176962528,142.621,102.621
16,2-Heptanone,0.1,320.526,336.0863588,95.3701308,95.14536768,Good,93.5696759,10.15819446,9.172129641,143.528,103.528
16,2-Heptanone,1,353.088,339.6677611,103.9509899,103.8008199,Good,93.58384953,10.14969028,9.16646019,144.592,104.592
16,2-Heptanone,10,147.507,342.8822716,43.01972199,-32.45152542,Good,93.59657115,10.14205731,9.161371538,145.547,105.547
16,trans-Nerolidol,0.01,295.12,348.2543751,84.74265396,81.99567122,Good,93.61783159,10.12930104,9.152867362,147.143,107.143
16,trans-Nerolidol,0.1,252.197,351.7583599,71.69609276,60.52238532,Good,93.63169884,10.1209807,9.147320465,148.184,108.184
16,trans-Nerolidol,1,211.533,354.9560406,59.59414006,32.19826665,Good,93.64435386,10.11338768,9.142258456,149.134,109.134
16,trans-Nerolidol,10,254.73,358.0426439,71.14515668,59.44229423,Good,93.65656929,10.10605843,9.137372284,150.051,110.051
16,Hexane,0,363.647,363.647,100,100,Good,93.67874888,10.09275067,9.128500446,151.716,111.716
16,Methyl Palmitate,0.01,280.334,354.4721831,79.08490803,73.55362421,Good,93.69758489,10.08144907,9.120966045,153.13,113.13
16,Methyl Palmitate,0.1,205.002,348.7103461,58.78861992,29.89905167,Good,93.70941401,10.0743516,9.116234398,154.018,114.018
16,Methyl Palmitate,1,411.56,340.456904,120.8846098,117.2764836,Good,93.72635842,10.06418495,9.109456633,155.29,115.29
16,Methyl Palmitate,10,465.759,335.1103346,138.986761,128.0507012,Good,93.73733499,10.05759901,9.105066006,156.114,116.114
16,Benzoic Acid,0.01,335.19,325.8317008,102.8721267,102.7919387,Good,93.75638413,10.04616952,9.097446349,157.544,117.544
16,Benzoic Acid,0.1,276.413,318.0129919,86.91877597,84.95005955,Good,93.77243603,10.03653838,9.09102559,158.749,118.749
16,Benzoic Acid,1,427.673,312.5820712,136.8194274,126.9109644,Good,93.78358577,10.02984854,9.086565693,159.586,119.586
16,Benzoic Acid,10,222.977,304.4000032,73.25131329,63.48367625,Good,93.80038365,10.01976981,9.079846541,200.847,120.847
16,Methyl Palmitate,0.01,254.013,295.8870189,85.84797026,83.51500951,Good,93.8178609,10.00928346,9.072855639,202.159,122.159
16,Methyl Palmitate,0.1,238.174,289.9370139,82.14680727,78.26672353,Good,93.83007633,10.0019542,9.067969468,203.076,123.076
16,Methyl Palmitate,1,288.254,283.5782299,101.6488466,101.6221007,Good,93.84313099,9.994121408,9.062747606,204.056,124.056
16,Methyl Palmitate,10,228.821,276.6744072,82.70407166,79.08696877,Good,93.85730461,9.985617232,9.057078155,205.12,125.12
16,Octadecanol,0.01,254.196,267.2140939,95.12821584,94.87871804,Good,93.87672674,9.973963953,9.049309302,206.578,126.578
16,Octadecanol,0.1,271.942,261.1667605,104.1258082,103.96233,Good,93.88914199,9.966514806,9.044343204,207.51,127.51
16,Octadecanol,1,344.345,253.8411818,135.6537176,126.2828902,Good,93.90418149,9.957491108,9.038327405,208.639,128.639
16,Octadecanol,10,305.145,247.9106424,123.0866884,118.7564461,Good,93.91635695,9.950185829,9.033457219,209.553,129.553
16,Hexane,0,237.503,237.503,100,100,Good,93.93772396,9.937365624,9.024910416,211.157,131.157
16,Methyl Palmitate,0.01,291.245,228.4514656,127.4865973,121.5603819,Good,93.95630686,9.926215881,9.017477254,212.552,132.552
16,Methyl Palmitate,0.1,273.758,221.3984062,123.6494899,119.1262333,Good,93.97078688,9.917527874,9.01168525,213.639,133.639
16,Methyl Palmitate,1,298.065,213.4888575,139.6161858,128.3750667,Good,93.98702527,9.907784838,9.005189892,214.858,134.858
16,Methyl Palmitate,10,279.099,207.1690048,134.7204425,125.7722153,Good,94,9.9,9,215.832,135.832
17,Hexane,0,116.013,116.013,100,100,Good,94,12.3,11.4,2204.50767,4.50767
17,Methyl Palmitate,0.01,173.447,119.5281219,145.1097844,131.0866594,Good,94,12.30449851,11.40449851,2207.032,7.032
17,Methyl Palmitate,0.1,104.935,120.8721183,86.81489286,84.81239024,Good,94,12.3062185,11.4062185,2207.99717,7.99717
17,Methyl Palmitate,1,320.694,122.2947768,262.2303326,161.8655863,Good,94,12.30803916,11.40803916,2209.01883,9.01883
17,Methyl Palmitate,10,234.543,123.8075437,189.4416067,147.2132855,Good,94,12.30997513,11.40997513,2210.1052,10.1052
17,Octadecanol,0.01,262.192,125.8170561,208.3914599,152.0133886,Good,94,12.31254683,11.41254683,2211.5483,11.5483
17,Octadecanol,0.1,261.002,127.278064,205.0644014,151.2348319,Good,94,12.31441656,11.41441656,2212.5975,12.5975
17,Octadecanol,1,265.61,128.6872709,206.3995904,151.5502914,Good,94,12.31622001,11.41622001,2213.6095,13.6095
17,Octadecanol,10,151.306,130.1974339,116.2127359,113.9509115,Bad,94,12.31815265,11.41815265,2214.694,14.694
17,Octadecanol,10,176.163,131.4673912,133.9974867,125.3717346,Good,94,12.31977789,11.41977789,2215.606,15.606
17,Benzoic Acid,0.01,278.854,133.6408005,208.6593308,152.0749925,Good,94,12.32255933,11.42255933,2217.1668,17.1668
17,Benzoic Acid,0.1,311.157,135.2169679,230.1168299,156.543813,Good,94,12.32457644,11.42457644,2218.2987,18.2987
17,Benzoic Acid,1,269.592,136.2571631,197.8552862,149.4580095,Good,94,12.32590764,11.42590764,2219.0457,19.0457
17,Benzoic Acid,10,210.175,137.7123225,152.6188769,134.4773058,Good,94,12.3277699,11.4277699,2220.0907,20.0907
17,Geraniol,0.01,167.023,139.8165247,119.458698,116.2890592,Good,94,12.33046277,11.43046277,2221.6018,21.6018
17,Geraniol,0.1,199.585,141.0965079,141.4528276,129.305054,Good,94,12.33210084,11.43210084,2222.521,22.521
17,Geraniol,1,185.547,142.5527813,130.1602104,123.1716054,Good,94,12.33396452,11.43396452,2223.5668,23.5668
17,Geraniol,10,317.307,143.7508857,220.7339443,154.6965917,Good,94,12.3354978,11.4354978,2224.4272,24.4272
17,Hexane,0,146.057,146.057,100,100,Good,94,12.33844907,11.43844907,2226.0833,26.0833
17,Methyl Palmitate,0.01,191.879,145.3551496,132.007019,124.2464524,Good,94,12.34107975,11.44107975,2227.5595,27.5595
17,Methyl Palmitate,0.1,190.948,144.9281058,131.7536022,124.1007469,Good,94,12.34268039,11.44268039,2228.4577,28.4577
17,Methyl Palmitate,1,275.818,144.4300783,190.9699165,147.6357314,Good,94,12.3445471,11.4445471,2229.5052,29.5052
17,Methyl Palmitate,10,139.755,143.9039995,97.11682822,97.03123359,Good,94,12.34651895,11.44651895,2230.6117,30.6117
17,Methyl Palmitate,10,110.046,143.4733424,76.70135661,69.62420951,Bad,94,12.34813314,11.44813314,2231.5175,31.5175
17,Butyric Acid,0.01,177.46,142.6378922,124.4129433,119.6225109,Good,94,12.35126458,11.45126458,2233.2747,33.2747
17,Butyric Acid,0.01,119.049,142.2678542,83.67947958,80.49638871,Bad,94,12.35265155,11.45265155,2234.053,34.053
17,Butyric Acid,0.01,139.771,141.8337739,98.54563984,98.52417605,Bad,94,12.35427857,11.45427857,2234.966,34.966
17,Butyric Acid,0.1,133.652,141.3226716,94.57222857,94.2607132,Good,94,12.35619429,11.45619429,2236.041,36.041
17,Butyric Acid,1,106.415,140.8178927,75.56923198,67.67101189,Good,94,12.3580863,11.4580863,2237.1027,37.1027
17,Butyric Acid,10,256.821,140.2984226,183.0533767,145.3711252,Good,94,12.36003338,11.46003338,2238.1953,38.1953
17,Palmitic Acid,10,214.035,139.6809636,153.2313312,134.7391952,Good,94,12.36234774,11.46234774,2239.494,39.494
17,2-Heptanone,0.01,145.294,138.8647689,104.6298504,104.4249805,Good,94,12.36540701,11.46540701,2241.2107,41.2107
17,2-Heptanone,0.1,165.68,138.3950303,119.7152814,116.4684752,Good,94,12.36716768,11.46716768,2242.1987,42.1987
17,2-Heptanone,1,159.241,137.9297608,115.4507911,113.3830102,Good,94,12.36891161,11.46891161,2243.1773,43.1773
17,2-Heptanone,10,154.938,137.5272024,112.6598937,111.2372676,Good,94,12.37042048,11.47042048,2244.024,44.024
17,Hexane,0,136.261,136.261,100,100,Good,94,12.37516646,11.47516646,2246.6872,46.6872
17,Methyl Palmitate,0.01,246.536,134.5701619,183.2025737,145.415614,Good,94,12.37786361,11.47786361,2248.2007,48.2007
17,Methyl Palmitate,0.1,99.884,133.5532012,74.78967116,66.29169717,Bad,94,12.37948582,11.47948582,2249.111,49.111
17,Methyl Palmitate,0.1,232.071,132.4838452,175.1692817,142.9123651,Good,94,12.3811916,11.4811916,2250.0682,50.0682
17,Methyl Palmitate,1,184.052,131.1691585,140.3165211,128.7325547,Good,94,12.38328873,11.48328873,2251.245,51.245
17,Methyl Palmitate,10,104.065,130.1623641,79.9501459,74.92205439,Good,94,12.38489472,11.48489472,2252.1462,52.1462
17,Ethyl Palmitate,0.01,130.676,126.9105031,102.9670491,102.881552,Good,94,12.39008194,11.49008194,2255.057,55.057
17,Ethyl Palmitate,0.01,116.577,125.6561437,92.77461218,92.21189111,Bad,94,12.39208284,11.49208284,2256.1798,56.1798
17,Ethyl Palmitate,1,251.694,124.6312511,201.9509535,150.4830266,Good,94,12.3937177,11.4937177,2257.0972,57.0972
17,Ethyl Palmitate,10,128.769,123.2699784,104.4609577,104.2704545,Bad,94,12.39588914,11.49588914,2258.3157,58.3157
17,Ethyl Palmitate,10,282.669,122.1941428,231.3277818,156.7712969,Good,94,12.39760527,11.49760527,2259.2787,59.2787
17,trans-Nerolidol,0.01,214.279,120.6928886,177.5407006,143.6748871,Good,94,12.4,11.5,2300.6225,60.6225
17,trans-Nerolidol,0.1,126.144,119.6088977,105.4637259,105.1806684,Good,93.98908825,12.40545587,11.50327352,2301.5928,61.5928
17,trans-Nerolidol,1,177.673,118.4253668,150.0295121,133.3464472,Good,93.97717451,12.41141275,11.50684765,2302.6522,62.6522
17,trans-Nerolidol,10,205.765,117.4841504,175.142774,142.9037249,Good,93.96769996,12.41615002,11.50969001,2303.4947,63.4947
17,trans-Nerolidol,10,50.5219,112.3420362,44.97150106,-22.36304692,Bad,93.91593804,12.44203098,11.52521859,2308.0975,68.0975
17,Dodecyl Aldehyde,0.01,92.865,110.5766828,83.98244336,80.92749389,Good,93.89816751,12.45091625,11.53054975,2309.6777,69.6777
17,Dodecyl Aldehyde,0.1,94.8029,109.4186234,86.64238048,84.58304187,Good,93.88651016,12.45674492,11.53404695,2310.7143,70.7143
17,Dodecyl Aldehyde,1,84.9152,108.4667939,78.28681659,72.2645723,Good,93.87692879,12.46153561,11.53692136,2311.5663,71.5663
17,Dodecyl Aldehyde,10,103.5,107.192437,96.55531948,96.43242802,Good,93.86410076,12.46794962,11.54076977,2312.707,72.707
17,Hexane,0,105.637,105.637,100,100,Good,93.84844331,12.47577835,11.54546701,2314.0993,74.0993
17,Methyl Palmitate,0.01,192.734,116.0038609,166.1444701,139.8114184,Good,93.83238438,12.48380781,11.55028469,2315.5273,75.5273
17,Methyl Palmitate,0.1,110.58,123.7020537,89.39221031,88.13342946,Good,93.82045939,12.48977031,11.55386218,2316.5877,76.5877
17,Methyl Palmitate,1,181.152,130.9007787,138.3887871,127.7398104,Good,93.80930811,12.49534595,11.55720757,2317.5793,77.5793
17,Methyl Palmitate,10,312.759,137.7880623,226.9855565,155.9443334,Good,93.79863926,12.50068037,11.56040822,2318.528,78.528
17,Hexadecanal,0.01,74.5697,150.1005245,49.67983973,-1.288894149,Bad,93.77956648,12.51021676,11.56613006,2320.224,80.224
17,Hexadecanal,0.1,198.074,156.5979619,126.4856819,120.9396681,Good,93.76950153,12.51524923,11.56914954,2321.119,81.119
17,Hexadecanal,1,240.189,163.3182722,147.0680511,132.0042666,Good,93.75909134,12.52045433,11.5722726,2322.0447,82.0447
17,Hexadecanal,10,195.862,170.6984899,114.7414954,112.8475713,Good,93.74765892,12.52617054,11.57570233,2323.0613,83.0613
17,2-Nonanal,0.01,103.088,182.495513,56.48796417,22.97113825,Good,93.72938458,12.53530771,11.58118463,2324.6863,84.6863
17,2-Nonanal,0.1,333.328,190.0158429,175.4211622,142.994335,Good,93.71773511,12.54113245,11.58467947,2325.7222,85.7222
17,2-Nonanal,1,212.418,199.811365,106.3092682,105.9348243,Good,93.70256122,12.54871939,11.58923163,2327.0715,87.0715
17,2-Nonanal,10,246.552,207.304834,118.9321036,115.9184132,Good,93.69095336,12.55452332,11.59271399,2328.1037,88.1037
17,2-Heptanol,0.01,170.883,219.6376235,77.80224411,71.46900306,Good,93.67184908,12.56407546,11.59844528,2329.8025,89.8025
17,2-Heptanol,0.1,161.514,227.069385,71.12980026,59.41194881,Good,93.66033681,12.56983159,11.60189896,2330.8262,90.8262
17,2-Heptanol,1,158.829,233.9189181,67.89916835,52.72279111,Good,93.64972645,12.57513678,11.60508207,2331.7697,91.7697
17,2-Heptanol,10,123.81,240.0860388,51.56901277,6.085099103,Good,93.64017318,12.57991341,11.60794804,2332.6192,92.6192
17,Hexane,0,250.397,250.397,100,100,Good,93.62420085,12.58789958,11.61273975,2334.0395,94.0395
17,Methyl Palmitate,0.01,99.3042,251.1158867,39.54516829,-52.87539369,Bad,93.60776744,12.59611628,11.61766977,2335.5008,95.5008
17,Methyl Palmitate,0.1,246.872,251.6971257,98.08296353,98.04549495,Good,93.59448059,12.60275971,11.62165582,2336.6823,96.6823
17,Methyl Palmitate,1,198.715,252.3966788,78.73122616,72.98559304,Good,93.57848913,12.61075543,11.62645326,2338.1043,98.1043
17,Methyl Palmitate,10,199.341,252.8583739,78.83503992,73.1528517,Good,93.567935,12.6160325,11.6296195,2339.0428,99.0428
17,Methyl Oleate,0.01,324.371,253.5949216,127.9091072,121.819484,Bad,93.55109787,12.62445107,11.63467064,2340.54,100.54
17,Methyl Oleate,0.01,154.297,254.0883476,60.72572846,35.3251537,Bad,93.53981838,12.63009081,11.63805449,2341.543,101.543
17,Methyl Oleate,0.1,248.764,255.5769885,97.33427155,97.26126429,Good,93.50578875,12.64710563,11.64826338,2344.569,104.569
17,Methyl Oleate,1,225.815,256.0713984,88.18438975,86.60124509,Good,93.49448677,12.65275661,11.65165397,2345.574,105.574
17,Methyl Oleate,10,250.458,256.5663002,97.6192118,97.5611479,Good,93.48317355,12.65841322,11.65504793,2346.58,106.58
17,Heptadecane,0.01,168.716,257.3396457,65.56160421,47.47170055,Good,93.46549523,12.66725238,11.66035143,2348.152,108.152
17,Heptadecane,0.1,302.475,257.8424187,117.3100227,114.7557918,Good,93.45400208,12.67299896,11.66379938,2349.174,109.174
17,Heptadecane,1,287.399,258.3692973,111.2357401,110.1008364,Good,93.44195788,12.67902106,11.66741263,2350.245,110.245
17,Heptadecane,10,158.569,258.7982778,61.27127327,36.79137927,Good,93.43215159,12.6839242,11.67035452,2351.117,111.117
17,Octanoic Acid,0.01,362.32,259.5327593,139.604727,128.3691877,Good,93.41536169,12.69231915,11.67539149,2352.61,112.61
17,Octanoic Acid,0.1,259.247,260.0015877,99.70977573,99.70893098,Good,93.40464449,12.69767775,11.67860665,2353.563,113.563
17,Octanoic Acid,1,273.193,260.5427328,104.8553522,104.6305239,Good,93.39227417,12.70386291,11.68231775,2354.663,114.663
17,Octanoic Acid,10,223.404,261.0696114,85.57257921,83.14013563,Good,93.38022998,12.70988501,11.68593101,2355.734,115.734
17,Hexane,0,262.207,262.207,100,100,Good,93.35422981,12.7228851,11.69373106,2358.046,118.046
17,Methyl Palmitate,0.01,235.306,252.0993177,93.33861041,92.86320039,Good,93.33713627,12.73143186,11.69885912,2359.566,119.566
17,Methyl Palmitate,0.1,315.338,245.3231807,128.5398302,122.2031025,Good,93.32567685,12.73716157,11.70229694,2400.585,120.585
17,Methyl Palmitate,1,192.032,238.7066386,80.44686194,75.69434334,Good,93.31448733,12.74275633,11.7056538,2401.58,121.58
17,Methyl Palmitate,10,151.031,232.1964932,65.04447932,46.25905066,Bad,93.30347775,12.74826113,11.70895668,2402.559,122.559
17,Methyl Palmitate,10,182.648,219.096405,83.36421586,80.04445436,Good,93.28132362,12.75933819,11.71560291,2404.529,124.529
17,Heptacosane,0.01,130.295,208.0311528,62.63244627,40.33834545,Good,93.2626107,12.76869465,11.72121679,2406.193,126.193
17,Heptacosane,0.1,328.918,199.9982052,164.4604759,139.195117,Good,93.24902584,12.77548708,11.72529225,2407.401,127.401
17,Heptacosane,1,242.096,182.8616938,132.392955,124.46728,Good,93.22004555,12.78997723,11.73398634,2409.978,129.978
17,Heptacosane,10,211.227,173.6118346,121.666245,117.8079343,Good,93.20440271,12.79779864,11.73867919,2411.369,131.369
17,Ethyl Palmitate,0.01,272.141,165.7517816,164.1858672,139.0934179,Good,93.19111024,12.80444488,11.74266693,2412.551,132.551
17,Ethyl Palmitate,0.1,293.533,154.4537867,190.0458424,147.3811167,Good,93.17200371,12.81399814,11.74839889,2414.25,134.25
17,Ethyl Palmitate,1,248.001,148.2029832,167.3387368,140.2409735,Good,93.16143271,12.81928365,11.75157019,2415.19,135.19
17,Ethyl Palmitate,10,239.334,140.9281118,169.8270111,141.1165518,Good,93.14912986,12.82543507,11.75526104,2416.284,136.284
17,2-Hydroxyhexanoic Acid (DCM),0.01,260.529,127.3292892,204.6104252,151.126635,Good,93.12613231,12.83693385,11.76216031,2418.329,138.329
17,2-Hydroxyhexanoic Acid (DCM),0.1,263.535,120.0278187,219.5616007,154.4546953,Good,93.11378448,12.84310776,11.76586466,2419.427,139.427
17,2-Hydroxyhexanoic Acid (DCM),1,197.845,113.7703654,173.8985361,142.4952031,Good,93.10320223,12.84839889,11.76903933,2420.368,140.368
17,2-Hydroxyhexanoic Acid (DCM),10,147.247,96.36786235,152.7967897,134.5535988,Good,93.0737721,12.86311395,11.77786837,2422.985,142.985
17,Hexane,0,82.4432,82.4432,100,100,Good,93.05022351,12.87488825,11.78493295,2425.079,145.079
17,Methyl Palmitate,0.01,160.019,72.2490704,221.4824345,154.8496926,Good,93.03298378,12.88350811,11.79010487,2426.612,146.612
17,Methyl Palmitate,0.1,199.265,66.15786185,301.1962516,166.7990556,Good,93.02268267,12.88865866,11.7931952,2427.528,147.528
17,Methyl Palmitate,1,185.516,59.33517629,312.6577042,168.0161408,Good,93.01114454,12.89442773,11.79665664,2428.554,148.554
17,Methyl Palmitate,10,110.764,52.74523341,209.9981227,152.3805267,Good,93,12.9,11.8,2429.545,149.545
18,Hexane,0,179.947,179.947,100,100,Good,88,10.9,9,2201.54167,1.54167
18,Methyl Palmitate,0.01,194.244,182.9287936,106.1855797,105.825254,Good,88.0783726,10.8869379,9.00261242,2203.06967,3.06967
18,Methyl Palmitate,0.1,236.954,184.8909621,128.1587793,121.9717911,Good,88.12994567,10.87834239,9.004331522,2204.07517,4.07517
18,Methyl Palmitate,1,226.196,186.855726,121.0538231,117.3921175,Good,88.18158695,10.86973551,9.006052898,2205.082,5.082
18,Methyl Palmitate,10,231.628,188.6920269,122.7545243,118.5366074,Good,88.22985175,10.86169137,9.007661725,2206.023,6.023
18,Octanoic Acid,0.01,182.449,191.6403144,95.2038722,94.96225553,Good,88.30734369,10.84877605,9.01024479,2207.53383,7.53383
18,Octanoic Acid,0.1,199.738,193.5972921,103.1718976,103.0743814,Good,88.35878032,10.84020328,9.011959344,2208.53667,8.53667
18,Octanoic Acid,1,195.892,195.5835218,100.157722,100.1574736,Good,88.41098581,10.83150237,9.013699527,2209.5545,9.5545
18,Octanoic Acid,10,303.07,197.6711676,153.3202863,134.7770589,Good,88.46585688,10.82235719,9.015528563,2210.6243,10.6243
18,2-Heptanol,0.01,275.818,200.9661666,137.2459876,127.1381249,Good,88.55246168,10.80792305,9.018415389,2212.3128,12.3128
18,2-Heptanol,0.1,237.656,203.7385712,116.6475246,114.2716484,Good,88.62533076,10.79577821,9.020844359,2213.7335,13.7335
18,2-Heptanol,1,248.26,205.471446,120.8245743,117.2353798,Good,88.67087714,10.78818714,9.022362571,2214.6215,14.6215
18,2-Heptanol,10,236.526,207.5282591,113.9729119,112.2598534,Good,88.72493782,10.77917703,9.024164594,2215.6755,15.6755
18,Methyl Oleate,0.01,227.829,210.4101392,108.2785273,107.6455854,Good,88.80068432,10.76655261,9.026689477,2217.1523,17.1523
18,Methyl Oleate,0.01,194.946,212.3605991,91.79951499,91.06696259,Bad,88.85194965,10.75800839,9.028398322,2218.1518,18.1518
18,Methyl Oleate,0.1,289.81,214.3764321,135.1874351,126.0286284,Good,88.90493322,10.7491778,9.030164441,2219.1848,19.1848
18,Methyl Oleate,1,228.119,216.1422862,105.5411248,105.2502044,Good,88.95134641,10.74144226,9.031711547,2220.0897,20.0897
18,Methyl Oleate,10,250.61,218.1493377,114.8800187,112.9526604,Good,89.00409917,10.73265014,9.033469972,2221.1182,21.1182
18,Hexane,0,239.548,239.548,100,100,Good,89.56653541,10.63891076,9.052217847,2232.0838,32.0838
18,Methyl Palmitate,0.01,139.572,219.6819071,63.53368006,42.60316747,Good,89.6460877,10.62565205,9.05486959,2233.6348,33.6348
18,Methyl Palmitate,0.1,199.554,207.7904302,96.03618406,95.87258076,Good,89.69370624,10.61771563,9.056456875,2234.5632,34.5632
18,Methyl Palmitate,1,125.9,193.4602014,65.07798456,46.33820381,Good,89.75109057,10.60815157,9.058369686,2235.682,35.682
18,Methyl Palmitate,10,176.895,177.3188408,99.7609725,99.76039979,Good,89.81572745,10.59737876,9.060524248,2236.9422,36.9422
18,2-Heptanone,0.01,28.6407,105.7816933,27.07528978,-169.3404606,Good,90.10219264,10.54963456,9.070073088,2242.5273,42.5273
18,2-Heptanone,0.1,52.3682,92.18667655,56.80669047,23.96439719,Good,90.15663287,10.54056119,9.071887762,2243.5887,43.5887
18,2-Heptanone,1,57.0679,79.86483167,71.45560669,60.05296906,Good,90.20597478,10.53233754,9.073532493,2244.5507,44.5507
18,2-Heptanone,10,61.0352,66.06231603,92.39034243,91.763579,Good,90.26124593,10.52312568,9.075374864,2245.6283,45.6283
18,Hexane,0,41.2598,41.2598,100,100,Good,90.36056576,10.50657237,9.078685525,2247.5647,47.5647
18,Methyl Palmitate,0.01,75.058,44.88535562,167.2215781,140.1991052,Good,90.43710727,10.49381545,9.081236909,2249.057,49.057
18,Methyl Palmitate,0.1,51.2848,47.38410516,108.2320745,107.6059473,Good,90.48986003,10.48502333,9.082995334,2250.0855,50.0855
